ID,GC_Content,GC3_Content,Bad_Seq
lcl|NC_000913.3_cds_NP_416886.1_2366,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416887.1_2367,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416888.1_2368,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416889.1_2369,52,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416890.1_2370,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416891.1_2371,54,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416893.1_2372,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010283913.1_2373,38,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416894.1_2374,50,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416895.2_2375,52,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416896.4_2376,49,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416897.2_2377,50,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416898.3_2378,46,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416899.1_2379,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416900.1_2380,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416901.1_2381,48,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416902.1_2382,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416903.1_2383,45,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416904.1_2384,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416905.1_2385,52,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588464.1_2386,52,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416906.1_2387,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416907.1_2388,55,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416908.1_2389,50,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416909.1_2390,50,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416910.1_2391,51,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416911.1_2392,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416912.1_2393,47,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416913.1_2394,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416914.1_2395,46,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416915.1_2396,39,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416916.1_2397,56,62,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416917.1_2398,59,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026168.2_2399,57,74,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416919.1_2400,56,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416920.1_2401,54,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416921.4_2402,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416922.1_2403,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416923.1_2404,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416924.1_2405,57,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416925.2_2406,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416926.4_2407,56,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416927.1_2408,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416928.4_2409,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416929.4_2410,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416930.1_2411,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416931.1_2412,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416932.1_2413,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416933.4_2414,58,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416934.1_2415,56,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416935.1_2416,57,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416936.4_2417,56,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416937.2_2418,54,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416938.1_2419,44,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416939.1_2420,49,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416940.2_2421,47,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416941.1_2422,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416942.1_2423,52,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416943.2_2424,43,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416944.1_2425,44,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416945.2_2426,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416946.1_2427,59,65,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416947.1_2428,55,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416948.4_2429,59,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416949.1_2430,59,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416950.1_2431,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416951.1_2432,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416952.2_2433,58,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416953.1_2434,58,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416954.1_2435,59,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416955.1_2436,56,67,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416956.1_2437,50,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416957.4_2438,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416958.1_2439,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416959.1_2440,50,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416960.1_2441,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416961.1_2442,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416962.1_2443,49,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416963.1_2444,56,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416964.1_2445,52,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416965.1_2446,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_001165325.1_2447,38,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416966.1_2448,47,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416967.1_2449,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588465.1_2450,48,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416968.2_2451,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416969.1_2452,55,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416970.1_2453,54,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416971.1_2454,52,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416972.4_2455,55,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416973.1_2456,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416974.4_2457,50,50,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416975.1_2458,49,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416976.4_2459,56,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416977.1_2460,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416978.4_2461,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416979.1_2462,55,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416980.1_2463,53,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416981.1_2464,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416982.1_2465,54,61,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416983.1_2466,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416984.1_2467,56,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416985.4_2468,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416986.4_2469,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416987.1_2470,51,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416988.1_2471,54,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416989.1_2472,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416990.1_2473,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416991.2_2474,54,62,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416992.1_2475,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416993.2_2476,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416994.1_2477,53,55,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_416995.1_2478,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416996.1_2479,49,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416997.1_2480,51,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416998.1_2481,47,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_416999.1_2482,49,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417000.1_2483,47,43,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417001.1_2484,49,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417002.1_2485,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417003.1_2486,55,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417004.1_2487,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417005.2_2488,48,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417006.2_2489,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417007.1_2490,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417008.1_2491,50,46,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417009.1_2492,55,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417010.1_2493,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417011.1_2494,55,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417012.1_2495,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417013.1_2496,52,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417014.1_2497,57,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417015.1_2498,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417016.4_2499,53,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010283914.1_2500,43,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417017.4_2501,47,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417018.4_2502,57,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417019.1_2503,50,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417020.1_2504,52,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417021.1_2505,58,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417022.1_2506,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417023.1_2507,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417024.1_2508,50,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026169.1_2509,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417026.1_2510,54,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417027.1_2511,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417028.1_2512,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417029.4_2513,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417030.2_2514,52,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417031.1_2515,56,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417032.1_2516,50,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_008592385.1_2517,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417033.1_2518,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417034.1_2519,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417035.1_2520,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417036.1_2521,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417037.1_2522,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417038.4_2523,50,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417039.1_2524,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417040.2_2525,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417041.1_2526,56,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417042.1_2527,56,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417043.1_2528,46,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417044.4_2529,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417045.4_2530,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417046.1_2531,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417047.1_2532,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417048.1_2533,51,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417049.1_2534,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417050.1_2535,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417051.2_2536,53,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_026170.1_2537,57,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417053.2_2538,50,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417054.2_2539,55,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417055.4_2540,52,55,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417056.2_2541,52,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417057.1_2542,45,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_002791251.1_2543,37,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417058.1_2544,51,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417059.1_2545,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417060.1_2546,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417061.1_2547,52,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417062.1_2548,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417063.1_2549,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417064.1_2550,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417065.1_2551,55,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417066.1_2552,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417067.1_2553,52,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417068.1_2554,49,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518806.1_2555,44,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417069.1_2556,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417070.2_2557,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417071.1_2558,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417072.4_2559,50,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417073.1_2560,51,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417074.1_2561,48,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417075.1_2562,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417076.1_2563,56,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417077.1_2564,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417078.4_2565,52,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417079.1_2566,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051192.1_2567,31,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417080.4_2568,49,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417081.2_2569,54,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417082.1_2570,49,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051193.1_2571,49,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417083.1_2572,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051194.1_2573,52,52,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417084.1_2574,55,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417085.1_2575,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417086.1_2576,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417088.1_2577,46,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417089.1_2578,38,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417090.1_2579,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417091.1_2580,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417092.1_2581,52,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417093.2_2582,46,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417094.1_2583,46,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417095.1_2584,48,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417096.1_2585,51,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417097.1_2586,48,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417098.1_2587,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417099.4_2588,49,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417100.1_2589,51,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417101.1_2590,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417102.4_2591,53,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026171.3_2592,51,62,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417104.1_2593,50,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417105.1_2594,50,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026172.1_2595,52,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417107.2_2596,49,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417108.4_2597,51,48,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417109.1_2598,47,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417110.1_2599,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417111.1_2600,48,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417112.1_2601,37,33,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417113.1_2602,47,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417114.1_2603,38,34,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417115.1_2604,40,39,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417116.1_2605,49,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417117.1_2606,49,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417118.1_2607,45,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417119.1_2608,44,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417120.2_2609,46,48,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_026173.1_2610,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417122.1_2611,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417123.1_2612,57,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026174.2_2613,53,54,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417124.4_2614,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417125.1_2615,51,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518807.1_2616,42,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417129.1_2617,31,27,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417130.1_2618,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417131.1_2619,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588466.1_2620,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417132.1_2621,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417133.1_2622,48,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417134.2_2623,49,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518808.1_2624,35,31,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518809.1_2625,33,27,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417145.4_2626,54,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417146.2_2627,58,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417147.1_2628,58,70,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417148.1_2629,59,71,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417149.1_2630,51,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417150.4_2631,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417151.1_2632,48,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417152.1_2633,51,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417153.1_2634,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417154.1_2635,46,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417155.1_2636,48,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417156.1_2637,49,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417157.1_2638,47,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417158.4_2639,54,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417159.1_2640,53,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417160.1_2641,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417161.1_2642,52,58,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417162.1_2643,48,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417163.1_2644,49,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417164.1_2645,58,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417165.1_2646,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417167.1_2647,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417168.1_2648,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417169.1_2649,49,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417170.1_2650,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417171.1_2651,57,71,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417172.1_2652,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417173.1_2653,51,54,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417174.1_2654,49,51,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417175.1_2655,53,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417176.1_2656,49,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417177.1_2657,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417178.1_2658,52,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417179.1_2659,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417180.1_2660,57,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417181.1_2661,55,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026180.1_2662,50,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026181.1_2663,55,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417184.1_2664,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417185.1_2665,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417186.1_2666,55,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417187.1_2667,49,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417188.4_2668,57,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417189.2_2669,57,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417190.1_2670,53,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417191.1_2671,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417192.1_2672,58,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417193.1_2673,52,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417194.2_2674,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026182.1_2675,56,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417196.1_2676,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417197.1_2677,54,64,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417198.1_2678,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417199.1_2679,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417200.1_2680,56,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417201.1_2681,57,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417202.1_2682,58,70,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417203.1_2683,58,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417204.1_2684,57,61,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417205.1_2685,50,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417206.1_2686,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417207.1_2687,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417208.1_2688,55,65,"Good_start,Good_stop"
